lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
24.975191,121.585681,hamlet,石坡坑,Shipokeng,-2636938,PPL,populated place,GNS
25.025227,121.626641,hamlet,大坪,Daping,-2638378,PPL,populated place,GNS
24.960759,121.567444,hamlet,員潭子坑,Yuantanzikeng,-2638238,PPL,populated place,GNS
25.026466,121.589627,hamlet,大嶺頭,Dalingtou,-2638080,PPL,populated place,GNS
24.9675,121.595714,hamlet,猫空,Maokong,-2634052,PPL,populated place,GNS
24.9839,121.5784,hamlet,炮子林,Paozilin,-2635279,PPL,populated place,GNS
25.000749,121.596314,hamlet,魚衡子,Yuhengzi,-2640924,PPL,populated place,GNS
25.135323,121.547634,hamlet,山仔后,Shanzihou,-2636564,PPL,populated place,GNS
25.004579,121.520833,hamlet,永和,Yonghe,-2641002,PPLX,populated place,GNS
24.969242,121.591144,hamlet,樟湖,Zhanghu,-2627037,PPL,populated place,GNS
24.979308,121.540943,hamlet,大坪林,Dapinglin,-2638384,PPLX,populated place,GNS
24.972761,121.599392,hamlet,岐山,Qishan,-2628234,PPL,populated place,GNS
25.107733,121.492432,hamlet,溪砂尾,Xishawei,-2628720,PPL,populated place,GNS
24.9824,121.5738,hamlet,渡船頭,Duchuantou,10008392,PPL,populated place,GNS
24.960927,121.585205,hamlet,銀河洞,Yinhedong,10008398,PPL,populated place,GNS
25.1226,121.496952,hamlet,土地公壩,Tudigongba,10164487,PPL,populated place,GNS
25.120974,121.503911,hamlet,立農,Linong,10164488,PPL,populated place,GNS
25.1155,121.4961,hamlet,中八仙,Zhongbaxian,10164489,PPL,populated place,GNS
25.110422,121.490133,hamlet,浮洲子,Fuzhouzi,10164490,PPL,populated place,GNS
24.986827,121.54729,hamlet,埤腹,Pifu,-2635630,PPLX,populated place,GNS
24.980961,121.547952,hamlet,寶斗厝,Baodoucuo,-2635271,PPLX,populated place,GNS
24.9924,121.595795,hamlet,猴山坑,Houshankeng,-2630223,PPL,populated place,GNS
24.994771,121.559021,hamlet,馬明潭,Mamingtan,-2634021,PPLX,populated place,GNS
24.993917,121.54162,hamlet,景美,Jingmei,-2628030,PPLX,populated place,GNS
24.990555,121.547362,hamlet,溝子口,Gouzikou,-2632584,PPLX,populated place,GNS
25.10224,121.501386,hamlet,洲美,Zhoumei,-2627992,PPL,populated place,GNS
24.969787,121.565676,hamlet,阿泉坑,Aquankeng,-2626820,PPL,populated place,GNS
24.981877,121.584649,hamlet,小坑,Xiaokeng,-2630569,PPL,populated place,GNS
24.980722,121.555013,hamlet,港墘,Gangqian,-2632191,PPLX,populated place,GNS
24.980074,121.58665,hamlet,指南宮,Zhinangong,-2627830,PPL,populated place,GNS
24.98681,121.563704,hamlet,中崙尾,Zhonglunwei,-2628914,PPLX,populated place,GNS
25.140617,121.507404,hamlet,新北投,Xinbeitou,-2628381,PPL,populated place,GNS
24.985205,121.55702,hamlet,下崙尾,Xialunwei,-2630449,PPLX,populated place,GNS
25.047763,121.531846,hamlet,臺北市,Taibei Shi,-2637882,PPLC,populated place,GNS
25.08459,121.564661,hamlet,北勢湖,Beishihu,-2635108,PPL,populated place,GNS
25.170141,121.540059,hamlet,竹子湖,Zhuzihu,-2629145,PPL,populated place,GNS
25.147957,121.561185,hamlet,頭湖,Touhu,-2639210,PPL,populated place,GNS
25.050693,121.559466,hamlet,頂東勢,Dingdongshi,-2639122,PPLX,populated place,GNS
25.11498,121.505941,hamlet,頂八仙,Dingbaxian,-2639061,PPL,populated place,GNS
25.155601,121.528248,hamlet,頂湖,Dinghu,-2638998,PPL,populated place,GNS
25.1213,121.5307,hamlet,天母,Tianmu,-2638842,PPL,populated place,GNS
25.011009,121.59032,hamlet,福德坑,Fudekeng,-2629795,PPL,populated place,GNS
25.092781,121.517158,hamlet,福德洋,Fudeyang,-2629792,PPL,populated place,GNS
25.068624,121.5741,hamlet,粉寮,Fenliao,-2629634,PPL,populated place,GNS
25.090349,121.559572,hamlet,糞箕湖,Fenjihu,-2629493,PPL,populated place,GNS
25.076427,121.588561,hamlet,番子坡,Fanzipo,-2629451,PPL,populated place,GNS
25.068236,121.588505,hamlet,下灣子,Xiawanzi,10136385,PPL,populated place,GNS
25.003966,121.603893,hamlet,萬順村,Wanshuncun,10136386,PPL,populated place,GNS
25.083195,121.54802,hamlet,竹下籃,Zhuxialan,10136389,PPL,populated place,GNS
25.113369,121.538584,hamlet,永嶺,Yongling,10136390,PPL,populated place,GNS
25.073234,121.615537,hamlet,東湖,Donghu,10136391,PPL,populated place,GNS
25.130736,121.553764,hamlet,中庸,Zhongyong,10136392,PPL,populated place,GNS
25.093171,121.578994,hamlet,番仔寮,Fanziliao,10136396,PPL,populated place,GNS
25.095672,121.600731,hamlet,大勢溝坑,Dashigoukeng,10136404,PPL,populated place,GNS
25.089861,121.615353,hamlet,湖子内,Huzinei,10136405,PPL,populated place,GNS
25.066762,121.6008,hamlet,江厝,Jiangcuo,10136407,PPL,populated place,GNS
25.07375,121.60188,hamlet,嶺腳,Lingjiao,10136408,PPL,populated place,GNS
25.143321,121.533277,hamlet,下半嶺,Xiabanling,10136409,PPL,populated place,GNS
25.11531,121.531783,hamlet,大稻程,Dadaocheng,-2638520,PPL,populated place,GNS
25.008143,121.602018,hamlet,坑外股,Kengwaigu,-2638001,PPL,populated place,GNS
25.016494,121.607549,hamlet,大坑,Dakeng,-2637987,PPL,populated place,GNS
25.080519,121.549148,hamlet,竹子林,Zhuzilin,-2629154,PPL,populated place,GNS
25.001352,121.573069,hamlet,軍功坑,Jungongkeng,-2629035,PPL,populated place,GNS
25.039986,121.587636,hamlet,中坡,Zhongpo,-2628932,PPLX,populated place,GNS
25.046093,121.551451,hamlet,中崙,Zhonglun,-2628913,PPLX,populated place,GNS
25.1771,121.5619,hamlet,中湖,Zhonghu,-2628814,PPL,populated place,GNS
25.128727,121.574412,hamlet,水尾,Shuiwei,10136410,PPL,populated place,GNS
25.107779,121.588328,hamlet,瓦厝,Wacuo,10136411,PPL,populated place,GNS
25.106219,121.591812,hamlet,石頭厝,Shitoucuo,10136412,PPL,populated place,GNS
25.136206,121.587802,hamlet,車登腳,Chedengjiao,10136416,PPL,populated place,GNS
25.029094,121.613988,hamlet,四分子,Sifenzi,10136434,PPL,populated place,GNS
25.135204,121.574522,hamlet,崙子尾,Lunziwei,10136443,PPL,populated place,GNS
25.13999,121.578749,hamlet,新圳頭,Xinzhentou,10136444,PPL,populated place,GNS
25.146115,121.513896,hamlet,嶺下,Lingxia,10136449,PPL,populated place,GNS
25.149871,121.514376,hamlet,嶺頭,Lingtou,10136450,PPL,populated place,GNS
25.03135,121.622571,hamlet,大湖,Dahu,-2637792,PPL,populated place,GNS
25.103356,121.601237,hamlet,大邱田,Daqiutian,-2637648,PPL,populated place,GNS
