lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
23.966392,120.969523,halmet,埔里,Puli,-2635904,PPL,populated place,GNS
24.010641,120.631973,halmet,土豆寮,Tudouliao,9191647,PPL,populated place,GNS
24.01085,120.64519,halmet,下茄荖,Xiaqielao,-2630297,PPL,populated place,GNS
24.02027,120.645077,halmet,烏厝仔,Wucuozi,9191645,PPL,populated place,GNS
23.9963,120.6632,halmet,水汴頭,Shuibiantou,-2637255,PPL,populated place,GNS
23.9994,120.6829,halmet,大堀,Daku,-2638015,PPL,populated place,GNS
23.999947,120.655754,halmet,頂茄荖,Dingqielao,-2638943,PPL,populated place,GNS
24.0008,120.676,halmet,番子田,Fanzitian,-2631097,PPL,populated place,GNS
24.00143,120.661503,halmet,田厝子,Tiancuozi,-2638874,PPL,populated place,GNS
23.991285,120.690073,halmet,牛屎崎,Niushiqi,10024700,PPL,populated place,GNS
23.979302,120.6841,halmet,草屯,Caotun,-2639377,PPL,populated place,GNS
24.003842,120.934628,halmet,大莊,Dazhuang,9188143,PPL,populated place,GNS
24.005223,120.931923,halmet,蜈蚣堀,Wugongku,9188140,PPL,populated place,GNS
24.008316,120.93645,halmet,五股,Wugu,9188135,PPL,populated place,GNS
24.0106,120.941916,halmet,龍船窩,Longchuanwo,9188136,PPL,populated place,GNS
24.012359,120.944346,halmet,燈心湖,Dengxinhu,9188119,PPL,populated place,GNS
24.013778,120.928556,halmet,烟寮坑,Yanliaokeng,9188134,PPL,populated place,GNS
24.016553,120.924744,halmet,壽山尾,Shoushanwei,9188133,PPL,populated place,GNS
24.023424,120.938799,halmet,後湖仔,Houhuzi,9188130,PPL,populated place,GNS
24.024503,120.91783,halmet,水流東,Shuiliudong,-2637239,PPL,populated place,GNS
24.024584,120.944116,halmet,食水坑,Shishuikeng,9188131,PPL,populated place,GNS
23.982791,120.769545,halmet,下平林,Xiapinglin,10023695,PPL,populated place,GNS
23.9743,120.7485,halmet,三層崎,Sancengqi,-2636268,PPL,populated place,GNS
23.984416,120.745194,halmet,土城,Tucheng,-2639466,PPL,populated place,GNS
23.977881,120.742507,halmet,雷公山,Leigongshan,10025082,PPL,populated place,GNS
23.982964,120.74163,halmet,下城子,Xiachengzi,10024715,PPL,populated place,GNS
23.98838,120.741536,halmet,大埤,Dapi,10024710,PPL,populated place,GNS
23.9768,120.731386,halmet,青仔宅,Qingzizhai,-2628117,PPL,populated place,GNS
23.988035,120.822048,halmet,外椩寮,Waigengliao,10023798,PPL,populated place,GNS
23.980692,120.817557,halmet,山茶鍋,Shanchaguo,10023259,PPL,populated place,GNS
23.975285,120.923787,halmet,柑子溪口,Ganzixikou,10023768,PPL,populated place,GNS
23.951224,120.915271,halmet,坪仔頂,Pingziding,10023370,PPL,populated place,GNS
23.975002,120.921277,halmet,共勵園,Gongliyuan,10023360,PPL,populated place,GNS
23.961692,120.916072,halmet,外大坪,Waidaping,10023366,PPL,populated place,GNS
23.976658,120.920053,halmet,庄仔底,Zhuangzidi,10023361,PPL,populated place,GNS
23.980623,120.911769,halmet,坪頭,Pingtou,10023362,PPL,populated place,GNS
23.956324,120.895852,halmet,上種瓜坑,Shangzhongguakeng,10023367,PPL,populated place,GNS
23.980321,120.900321,halmet,竹子籟,Zhuzilai,10023363,PPL,populated place,GNS
23.981034,120.893849,halmet,北山村,Beishancun,-2635455,PPL,populated place,GNS
23.940803,120.808813,halmet,樟湖,Zhanghu,10023271,PPL,populated place,GNS
23.954294,120.810102,halmet,暗坑,Ankeng,10023758,PPL,populated place,GNS
23.948076,120.803644,halmet,頂坑巷,Dingkengxiang,10023757,PPL,populated place,GNS
23.9599,120.6747,halmet,中莊,Zhongzhuang,10024981,PPL,populated place,GNS
23.9509,120.6714,halmet,後壁湖,Houbihu,10024927,PPL,populated place,GNS
23.958064,120.671805,halmet,頭前厝,Touqiancuo,-2639188,PPL,populated place,GNS
23.95,120.666667,halmet,,Dingxizhou,-2638985,PPL,populated place,GNS
23.9553,120.6675,halmet,阿法莊,Afazhuang,-2626821,PPL,populated place,GNS
23.952267,120.664261,halmet,溪洲,Xizhou,-2630816,PPL,populated place,GNS
23.960113,120.662434,halmet,白厝角仔,Baicuojiaozi,-2635123,PPL,populated place,GNS
23.9573,120.6599,halmet,過溝,Guogou,-2632978,PPL,populated place,GNS
23.966369,120.686804,halmet,牛埔頭,Niubutou,-2634942,PPL,populated place,GNS
23.983333,120.683333,halmet,,Junliao,-2629040,PPL,populated place,GNS
23.966315,120.678057,halmet,林子頭,Linzitou,-2636425,PPL,populated place,GNS
23.907208,120.961657,halmet,五哩,Wuli,-2640436,PPL,populated place,GNS
23.9081,120.9238,halmet,新城,Xincheng,-2630991,PPL,populated place,GNS
23.909431,120.967039,halmet,水井湖,Shuijinghu,10023815,PPL,populated place,GNS
23.910205,120.935837,halmet,股尾,Guwei,10023732,PPL,populated place,GNS
23.911481,120.927922,halmet,十一股,Shiyigu,10023731,PPL,populated place,GNS
23.913448,120.96033,halmet,下五哩,Xiawuli,-2630771,PPL,populated place,GNS
23.914605,120.921937,halmet,草凹仔,Caowazi,-2639384,PPL,populated place,GNS
23.917087,120.960866,halmet,滴水坑,Dishuikeng,10023814,PPL,populated place,GNS
23.918318,120.927428,halmet,湖桶,Hutong,10023381,PPL,populated place,GNS
23.922844,120.935204,halmet,鹿蒿,Luhao,-2633642,PPL,populated place,GNS
23.926226,120.9502,halmet,鹽菜甕,Yancaiweng,10023379,PPL,populated place,GNS
23.941778,120.933036,halmet,紙寮坑,Zhiliaokeng,10023691,PPL,populated place,GNS
23.942985,120.931646,halmet,桃米坑,Taomikeng,-2638295,PPL,populated place,GNS
23.914349,120.970513,halmet,鹽土坑,Yantukeng,10023382,PPL,populated place,GNS
24.020193,120.970777,halmet,五塊厝,Wukuaicuo,9188116,PPL,populated place,GNS
24.012409,120.955428,halmet,獅子頭,Shizitou,-2637058,PPL,populated place,GNS
24.026683,120.959193,halmet,東角底,Dongjiaodi,10132231,PPL,populated place,GNS
24.02473,120.954975,halmet,小埔社,Xiaobushe,-2630619,PPL,populated place,GNS
24.031538,120.956529,halmet,石頭埔,Shitoubu,10132188,PPL,populated place,GNS
24.147222,121.189722,halmet,力行,Lixing,-2640066,PPL,populated place,GNS
24.1475,121.209167,halmet,巴魯莫安社,Balumo'anshe,-2635170,PPL,populated place,GNS
24.18,121.208333,halmet,馬力觀,Maliguan,6426143,PPL,populated place,GNS
24.181944,121.200556,halmet,翠巒,Cuiluan,-2639426,PPL,populated place,GNS
24.074722,121.169722,halmet,松崗,Songgang,-2637517,PPL,populated place,GNS
24.078889,121.209167,halmet,平生,Pingsheng,6426104,PPL,populated place,GNS
24.084167,121.216667,halmet,靜觀,Jingguan,-2628021,PPL,populated place,GNS
24.096111,121.181389,halmet,梅峯,Meifeng,6426213,PPL,populated place,GNS
24.114444,121.217778,halmet,新人崗,Xinrengang,6426214,PPL,populated place,GNS
24.124444,121.273889,halmet,昆陽,Kunyang,-2632935,PPL,populated place,GNS
24.14,121.274722,halmet,武嶺,Wuling,6417992,PPL,populated place,GNS
23.859762,120.685379,halmet,水圳頂,Shuizhending,10024817,PPL,populated place,GNS
23.889134,120.690039,halmet,茄苳脚,Qiedongjiao,-2627610,PPL,populated place,GNS
23.8491,120.6782,halmet,二重埔,Erchongbu,-2629247,PPL,populated place,GNS
23.9325,120.7501,halmet,眉仔陀,Meizituo,-2634208,PPL,populated place,GNS
23.911592,120.744212,halmet,十三甲,Shisanjia,10024869,PPL,populated place,GNS
23.921756,120.745944,halmet,大坑,Dakeng,10024871,PPL,populated place,GNS
23.931345,120.742955,halmet,豬肚潭,Zhudutan,-2629135,PPL,populated place,GNS
23.929057,120.740851,halmet,竹圍子,Zhuweizi,10025085,PPL,populated place,GNS
23.9261,120.7385,halmet,新城,Xincheng,10024958,PPL,populated place,GNS
23.9233,120.7343,halmet,竹欉,Zhucong,10024872,PPL,populated place,GNS
23.9237,120.7307,halmet,内湖底,Neihudi,-2634748,PPL,populated place,GNS
23.9216,120.7301,halmet,分水寮,Fenshuiliao,-2629639,PPL,populated place,GNS
23.9326,120.7298,halmet,拔子頭,Bazitou,-2635329,PPL,populated place,GNS
23.916921,120.724649,halmet,花盆,Huapen,-2631736,PPL,populated place,GNS
23.9419,120.7571,halmet,内湖仔,Neihuzi,10024898,PPL,populated place,GNS
23.96328,120.759983,halmet,鳳郭,Fengguo,10023262,PPL,populated place,GNS
23.9518,120.754133,halmet,加走寮,Jiazouliao,-2627533,PPL,populated place,GNS
23.9417,120.749,halmet,蔗萬坑,Zhewankeng,10024899,PPL,populated place,GNS
23.957361,120.750607,halmet,魚池下,Yuchixia,10024938,PPL,populated place,GNS
23.958301,120.747366,halmet,半路店,Banludian,10025084,PPL,populated place,GNS
23.9678,120.7473,halmet,頂城,Dingcheng,-2629137,PPL,populated place,GNS
23.9677,120.7448,halmet,竹圍子,Zhuweizi,10024720,PPL,populated place,GNS
23.951326,120.739194,halmet,竹子坑,Zhuzikeng,10024936,PPL,populated place,GNS
23.958776,120.740749,halmet,大坑,Dakeng,10025083,PPL,populated place,GNS
23.958519,120.740062,halmet,隘寮溝,Ailiaogou,10024940,PPL,populated place,GNS
23.9675,120.7387,halmet,下城,Xiacheng,-2635724,PPL,populated place,GNS
23.9396,120.7277,halmet,牛角坑,Niujiaokeng,10024901,PPL,populated place,GNS
23.866476,120.762553,halmet,食蛇坑,Shishekeng,10023304,PPL,populated place,GNS
23.879583,120.765455,halmet,中寮,Zhongliao,-2628881,PPL,populated place,GNS
23.8602,120.7489,halmet,崩埤,Bengpi,-2635579,PPL,populated place,GNS
23.885324,120.795218,halmet,石城,Shicheng,10023298,PPL,populated place,GNS
23.903194,120.798669,halmet,下仙洞坪,Xiaxiandongping,10023293,PPL,populated place,GNS
23.909628,120.797126,halmet,仙洞坪,Xiandongping,10023784,PPL,populated place,GNS
23.88037,120.783791,halmet,馬鞍崙,Ma'anlun,-2633922,PPL,populated place,GNS
23.885164,120.781169,halmet,過溪城,Guoxicheng,-2632951,PPL,populated place,GNS
23.895795,120.782557,halmet,畚箕窩,Benjiwo,-2629496,PPL,populated place,GNS
23.896107,120.78075,halmet,暗坑,Ankeng,10023296,PPL,populated place,GNS
23.898874,120.767815,halmet,番子寮坑,Fanziliaokeng,10023745,PPL,populated place,GNS
23.886922,120.804088,halmet,頂城,Dingcheng,-2638930,PPL,populated place,GNS
23.896231,120.805159,halmet,大坑,Dakeng,-2637977,PPL,populated place,GNS
23.889575,120.800623,halmet,鹹土,Xiantu,10023791,PPL,populated place,GNS
23.88039,120.794719,halmet,哮猫,Xiaomao,-2630591,PPL,populated place,GNS
23.825445,120.837111,halmet,豐安,Feng'an,-2629499,PPL,populated place,GNS
23.826813,120.817535,halmet,大坪,Daping,-2638364,PPL,populated place,GNS
23.827518,120.82439,halmet,油車坑,Youchekeng,-2640866,PPL,populated place,GNS
23.801158,120.657919,halmet,水門,Shuimen,10024768,PPL,populated place,GNS
23.762369,120.647801,halmet,清水溪,Qingshuixi,10024991,PPL,populated place,GNS
23.769124,120.641017,halmet,水門,Shuimen,-2636090,PPL,populated place,GNS
23.8303,120.6664,halmet,下埔,Xiabu,10024790,PPL,populated place,GNS
23.849901,120.668851,halmet,十字路,Shizilu,-2637051,PPL,populated place,GNS
23.8349,120.662,halmet,崁脚,Kanjiao,-2632308,PPL,populated place,GNS
23.8445,120.6641,halmet,新厝,Xincuo,-2631377,PPL,populated place,GNS
23.843708,120.927544,halmet,南邊湖,Nanbianhu,10023391,PPL,populated place,GNS
23.846728,120.917257,halmet,石印,Shiyin,10023765,PPL,populated place,GNS
23.851694,120.913716,halmet,青龍山,Qinglongshan,10023764,PPL,populated place,GNS
23.852987,120.921444,halmet,土亭仔,Tutingzi,10023811,PPL,populated place,GNS
23.867488,120.911122,halmet,日月潭,Riyuetan,10023771,PPL,populated place,GNS
23.847981,120.932162,halmet,日月村,Riyuecun,10023763,PPL,populated place,GNS
23.848132,120.930335,halmet,德化社,Dehuashe,-2631681,PPL,populated place,GNS
23.866667,120.916667,halmet,,Kongjueyuan,-2632854,PPL,populated place,GNS
23.671944,120.874444,halmet,豐丘,Fengqiu,6433539,PPL,populated place,GNS
23.684167,120.876667,halmet,九層坑,Jiucengkeng,6433533,PPL,populated place,GNS
23.701389,120.877222,halmet,十甲,Shijia,-2636746,PPL,populated place,GNS
23.704444,120.891389,halmet,牛相鬥,Niuxiangdou,6433558,PPL,populated place,GNS
23.712222,120.871389,halmet,三十甲,Sanshijia,-2636239,PPL,populated place,GNS
23.592222,120.888611,halmet,和社,Heshe,-2630059,PPL,populated place,GNS
23.599444,120.884167,halmet,望鄉,Wangxiang,-2640042,PPL,populated place,GNS
23.617222,120.884722,halmet,久美,Jiumei,-2628372,PPL,populated place,GNS
23.532778,120.86,halmet,神木,Shenmu,-2636697,PPL,populated place,GNS
23.800833,121.038889,halmet,卡社,Kashe,-2632435,PPL,populated place,GNS
23.816389,121.032778,halmet,綳綳社,Bengbengshe,-2635577,PPL,populated place,GNS
23.821667,121.029444,halmet,喀畢郎,Kebilang,-2632532,PPL,populated place,GNS
23.826111,121.021944,halmet,馬黑班,Maheiban,-2633955,PPL,populated place,GNS
23.831667,121.023333,halmet,魯倫,Lulun,-2633681,PPL,populated place,GNS
23.808945,121.0037,halmet,巴庫拉斯,Bakulasi,10023397,PPL,populated place,GNS
23.889004,120.964506,halmet,圳邊,Zhenbian,10023816,PPL,populated place,GNS
23.828095,120.942161,halmet,開法,Kaifa,10023395,PPL,populated place,GNS
23.864458,120.949528,halmet,有水坑,Youshuikeng,-2641069,PPL,populated place,GNS
23.54,120.928889,halmet,沙里仙,Shalixian,-2636311,PPL,populated place,GNS
23.545278,120.960833,halmet,樂樂,Lele,-2633173,PPL,populated place,GNS
23.547344,121.011485,halmet,無雙,Wushuang,10164440,PPL,populated place,GNS
23.784722,121.070278,halmet,庫西,Kuxi,-2632805,PPL,populated place,GNS
23.787222,121.091111,halmet,耶喀博,Yekebo,-2640657,PPL,populated place,GNS
23.788889,121.071667,halmet,佟濶,Tongkuo,-2639667,PPL,populated place,GNS
23.791389,121.067222,halmet,哈斯郎,Hasilang,-2629935,PPL,populated place,GNS
23.794444,121.073333,halmet,庫諾哈,Kunuoha,-2632927,PPL,populated place,GNS
23.795556,121.065833,halmet,馬連里庫,Malianliku,6431641,PPL,populated place,GNS
23.796944,121.091667,halmet,阿魯桑社,Alusangshe,6431650,PPL,populated place,GNS
23.798611,121.054167,halmet,加里模安社,Jialimo'anshe,-2627370,PPL,populated place,GNS
23.801667,121.081389,halmet,喀喀塔西,Keketaxi,-2632511,PPL,populated place,GNS
23.803056,121.0675,halmet,洛喀央,Luokeyang,-2633570,PPL,populated place,GNS
23.816111,121.056111,halmet,沃拉南,Wolanan,-2640279,PPL,populated place,GNS
23.818056,121.041944,halmet,阿桑托洛,Asangtuoluo,-2626965,PPL,populated place,GNS
23.82,121.071111,halmet,塔巴喀那,Tabakena,-2638334,PPL,populated place,GNS
23.787313,120.780919,halmet,頂厝仔,Dingcuozi,10023339,PPL,populated place,GNS
23.7922,120.7821,halmet,土城,Tucheng,10023332,PPL,populated place,GNS
23.777136,120.775773,halmet,崙尾,Lunwei,10023342,PPL,populated place,GNS
23.780067,120.776455,halmet,秀峰,Xiufeng,-2631569,PPL,populated place,GNS
