lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
22.349001,120.385509,hamlet,漁福,Yufu,-2640921,PPL,populated place,GNS
22.179167,120.891667,hamlet,大劉,Daliu,-2638087,PPL,populated place,GNS
22.330194,120.356481,hamlet,烏鬼洞,Wuguidong,-2640408,PPL,populated place,GNS
22.337791,120.375172,hamlet,大福,Dafu,-2638049,PPL,populated place,GNS
22.328881,120.359179,hamlet,天臺,Tiantai,-2638768,PPL,populated place,GNS
22.34766,120.379017,hamlet,本福,Benfu,-2635668,PPL,populated place,GNS
22.341513,120.369043,hamlet,頂上福,Dingshangfu,-2636395,PPL,populated place,GNS
22.351866,120.382726,hamlet,白沙尾,Baishawei,-2635097,PPL,populated place,GNS
21.938889,120.838611,hamlet,水蛙窟,Shuiwaku,-2637301,PPL,populated place,GNS
21.922222,120.732778,hamlet,檳榔脚,Binlangjiao,-2635751,PPL,populated place,GNS
21.903889,120.852222,hamlet,鵝鑾鼻,Eluanbi,-2634978,PPL,populated place,GNS
21.920833,120.738056,hamlet,貓鼻頭,Maobitou,-2634064,PPL,populated place,GNS
21.925833,120.724722,hamlet,貓鼻,Maobi,-2634061,PPL,populated place,GNS
22.192778,120.881111,hamlet,旭海,Xuhai,-2631658,PPL,populated place,GNS
22.134167,120.886667,hamlet,港仔,Gangzi,-2632256,PPL,populated place,GNS
22.088333,120.891667,hamlet,南仁路,Nanrenlu,-2634474,PPL,populated place,GNS
21.9475,120.839722,hamlet,風吹沙,Fengchuisha,-2629506,PPL,populated place,GNS
21.915833,120.841111,hamlet,番仔寮,Fanziliao,-2629431,PPL,populated place,GNS
22.323547,120.356306,hamlet,海子口,Haizikou,-2629890,PPL,populated place,GNS
22.427576,120.491229,hamlet,崎峰,Qifeng,-2627776,PPL,populated place,GNS
21.993889,120.863611,hamlet,佳樂水,Jialeshui,-2627381,PPL,populated place,GNS
22.012778,120.876944,hamlet,溪仔口,Xizikou,6433804,PPL,populated place,GNS
22.027222,120.889444,hamlet,呷呷連,Xiaxialian,6433806,PPL,populated place,GNS
22.031111,120.893889,hamlet,巴丹,Badan,6433807,PPL,populated place,GNS
22.039167,120.896667,hamlet,蛇入,Sheru,6433808,PPL,populated place,GNS
22.047778,120.8925,hamlet,鹿寮,Luliao,6433809,PPL,populated place,GNS
22.061667,120.891944,hamlet,埤日,Piri,6433810,PPL,populated place,GNS
22.103889,120.898611,hamlet,鼻頭,Bitou,6433811,PPL,populated place,GNS
22.191111,120.885278,hamlet,牡丹灣,Mudanwan,6433812,PPL,populated place,GNS
22.165,120.889167,hamlet,東海路舊址,Donghailujiuzhi,6433862,PPL,populated place,GNS
21.927222,120.738889,hamlet,下潭子,Xiatanzi,6431532,PPL,populated place,GNS
22.03,120.688611,hamlet,落林,Luolin,6430806,PPL,populated place,GNS
