lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
24.803611,120.968611,hamlet,新竹,Xinzhu,-2631041,PPLA,populated place,GNS
24.778889,120.937222,hamlet,香山坑,Xiangshankeng,-2630509,PPL,populated place,GNS
24.773056,120.935278,hamlet,柑林溝,Ganlingou,-2632306,PPL,populated place,GNS
24.785833,120.938611,hamlet,北勢坪,Beishiping,6431415,PPL,populated place,GNS
24.820833,120.9725,hamlet,金門厝,Jinmencuo,6431374,PPLX,populated place,GNS
24.823333,120.966944,hamlet,湳雅,Nanya,-2634683,PPL,populated place,GNS
24.8,120.966667,hamlet,,Zhenshan,-2627273,PPL,populated place,GNS
24.815,120.9725,hamlet,田心庄,Tianxinzhuang,6431373,PPLX,populated place,GNS
24.803889,120.987778,hamlet,東勢,Dongshi,-2639766,PPLX,populated place,GNS
24.840278,120.935833,hamlet,十塊寮,Shikuailiao,-2636819,PPL,populated place,GNS
24.722702,120.893609,hamlet,東崎頂,Dongqiding,10019457,PPL,populated place,GNS
24.740981,120.897449,hamlet,南港,Nangang,10019444,PPL,populated place,GNS
24.793611,120.9225,hamlet,宮口,Gongkou,6431410,PPL,populated place,GNS
24.798889,120.923889,hamlet,浸水,Jinshui,-2628206,PPL,populated place,GNS
24.806389,120.920278,hamlet,罟寮,Guliao,6431319,PPL,populated place,GNS
24.806667,120.931111,hamlet,中莊,Zhongzhuang,-2628734,PPL,populated place,GNS
24.811667,120.921944,hamlet,瓦厝,Wacuo,6431406,PPL,populated place,GNS
24.813611,120.926389,hamlet,港南,Gangnan,-2632237,PPL,populated place,GNS
24.815556,120.926389,hamlet,海口,Haikou,6431380,PPL,populated place,GNS
24.815833,120.923611,hamlet,楊寮,Yangliao,-2640622,PPL,populated place,GNS
24.8225,120.927778,hamlet,油車港,Youchegang,-2640865,PPL,populated place,GNS
24.77,120.9225,hamlet,吊鬼坑,Diaoguikeng,6431417,PPL,populated place,GNS
24.773611,120.915,hamlet,頂寮,Dingliao,-2639034,PPL,populated place,GNS
24.776111,120.918889,hamlet,闊嘴埤,Kuozuipi,6431416,PPL,populated place,GNS
24.780833,120.920278,hamlet,美山,Meishan,-2634190,PPL,populated place,GNS
24.782222,120.916389,hamlet,草納,Caona,6431321,PPL,populated place,GNS
24.7825,120.932222,hamlet,隘口,Aikou,6431328,PPL,populated place,GNS
24.782778,120.928889,hamlet,大坪頂,Dapingding,6431413,PPL,populated place,GNS
24.784722,120.93,hamlet,陀螺山,Tuoluoshan,6431414,PPL,populated place,GNS
24.785556,120.923889,hamlet,信長坑,Xinchangkeng,6431412,PPL,populated place,GNS
24.787222,120.921111,hamlet,萬厝,Wancuo,6431391,PPL,populated place,GNS
24.788056,120.926944,hamlet,下厝,Xiacuo,6431390,PPL,populated place,GNS
24.790278,120.931111,hamlet,三姓橋,Sanxingqiao,6431398,PPL,populated place,GNS
24.790556,120.9275,hamlet,後壁厝,Houbicuo,6431388,PPL,populated place,GNS
24.791111,120.924722,hamlet,頂厝,Dingcuo,6431320,PPL,populated place,GNS
24.791667,120.921111,hamlet,廍仔,Pouzi,6431411,PPL,populated place,GNS
24.792222,120.925278,hamlet,大庄,Dazhuang,6431387,PPL,populated place,GNS
24.7925,120.926389,hamlet,主厝園,Zhucuoyuan,6431409,PPL,populated place,GNS
24.719044,120.906108,hamlet,深湖,Shenhu,10019784,PPL,populated place,GNS
24.71664,120.904141,hamlet,山上,Shanshang,10019785,PPL,populated place,GNS
24.724881,120.903588,hamlet,畚箕湖,Benjihu,10019783,PPL,populated place,GNS
24.738236,120.903983,hamlet,口公館,Kougongguan,-2632561,PPL,populated place,GNS
24.733216,120.901251,hamlet,鹿厨坑,Luchukeng,-2633630,PPL,populated place,GNS
24.733333,120.9,hamlet,,Xizikeng,-2631557,PPL,populated place,GNS
24.739969,120.899381,hamlet,口牆圍,Kouqiangwei,10019445,PPL,populated place,GNS
24.761667,120.931944,hamlet,鹿仔坑,Luzikeng,6431420,PPL,populated place,GNS
24.758056,120.925556,hamlet,鹿仔坑,Luzikeng,-2633913,PPL,populated place,GNS
24.7525,120.923889,hamlet,公館坑,Gongguankeng,6431423,PPL,populated place,GNS
24.763333,120.915,hamlet,香山,Xiangshan,-2630494,PPL,populated place,GNS
24.768056,120.914444,hamlet,下寮,Xialiao,-2630426,PPL,populated place,GNS
24.760556,120.911667,hamlet,汫水港,Jingshuigang,6431393,PPL,populated place,GNS
24.755,120.909722,hamlet,海山窖,Haishanjiao,6431392,PPL,populated place,GNS
24.750556,120.905833,hamlet,鹽水港,Yanshuigang,-2640718,PPL,populated place,GNS
24.745887,120.919971,hamlet,虎尾寮,Huweiliao,10019446,PPL,populated place,GNS
24.730409,120.913961,hamlet,大坪,Daping,-2638372,PPL,populated place,GNS
24.743934,120.917054,hamlet,八股,Bagu,10019447,PPL,populated place,GNS
24.742599,120.914377,hamlet,頂厝,Dingcuo,10019796,PPL,populated place,GNS
24.73383,120.911811,hamlet,崁仔脚,Kanzijiao,-2627760,PPL,populated place,GNS
24.739931,120.912878,hamlet,厝仔坑,Cuozikeng,10019455,PPL,populated place,GNS
24.744,120.9066,hamlet,內湖,Neihu,-2634742,PPL,populated place,GNS
24.745908,120.903543,hamlet,灰窯,Huiyao,10019443,PPL,populated place,GNS
24.817778,120.964167,hamlet,荷蘭村,Helancun,6431376,PPLX,populated place,GNS
24.821389,120.960278,hamlet,後湖,Houhu,6431377,PPLX,populated place,GNS
24.823889,120.956111,hamlet,樹林頭,Shulintou,-2637349,PPL,populated place,GNS
24.824722,120.960556,hamlet,六甲,Liujia,6431375,PPL,populated place,GNS
24.829444,120.955833,hamlet,苦苓腳,Kulingjiao,-2632831,PPL,populated place,GNS
24.831389,120.951111,hamlet,槺榔,Kanglang,-2632227,PPL,populated place,GNS
24.833333,120.95,hamlet,,Baguacuo,-2635144,PPL,populated place,GNS
24.797778,120.953611,hamlet,埔羌圍,Buqiangwei,6431327,PPL,populated place,GNS
24.812222,120.953611,hamlet,崙子,Lunzi,-2633853,PPLX,populated place,GNS
24.8,120.95,hamlet,,Shangnibu,-2636434,PPL,populated place,GNS
24.803889,120.95,hamlet,南勢,Nanshi,-2634592,PPLX,populated place,GNS
24.8,120.945556,hamlet,蔡厝,Caicuo,6431408,PPLX,populated place,GNS
24.813611,120.945,hamlet,沙崙,Shalun,6431378,PPL,populated place,GNS
24.799444,120.940278,hamlet,牛埔,Niubu,-2634936,PPL,populated place,GNS
24.810556,120.942222,hamlet,拔子林,Bazilin,6431379,PPL,populated place,GNS
24.808611,120.940556,hamlet,小南勢,Xiaonanshi,6431407,PPL,populated place,GNS
24.805,120.9375,hamlet,小南勢,Xiaonanshi,-2630598,PPL,populated place,GNS
24.795833,120.934167,hamlet,三塊厝,Sankuaicuo,-2636176,PPL,populated place,GNS
24.798333,120.934722,hamlet,油車溝,Youchegou,6431447,PPL,populated place,GNS
24.802222,120.933889,hamlet,樹仔腳,Shuzijiao,6431382,PPL,populated place,GNS
24.793056,120.931111,hamlet,頂仔圍,Dingziwei,6431389,PPL,populated place,GNS
24.806389,120.933889,hamlet,虎林山,Hulinshan,6431381,PPL,populated place,GNS
24.782222,120.953611,hamlet,客雅山,Keyashan,6431436,PPL,populated place,GNS
24.792222,120.953611,hamlet,客雅,Keya,6431394,PPL,populated place,GNS
24.775556,120.945,hamlet,獅頭,Shitou,6431437,PPL,populated place,GNS
