lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
24.092222,120.498611,hamlet,山寮,Shanliao,-2636506,PPL,populated place,GNS
24.095287,120.511574,hamlet,中湳子,Zhongnanzi,9191129,PPL,populated place,GNS
24.1,120.5,hamlet,,Xiananya,-2630469,PPL,populated place,GNS
24.100278,120.490833,hamlet,番雅溝,Fanyagou,-2640599,PPL,populated place,GNS
24.101111,120.504167,hamlet,大霞田,Daxiatian,-2637750,PPL,populated place,GNS
24.105,120.504722,hamlet,蕭厝,Xiaocuo,6417723,PPL,populated place,GNS
24.081111,120.474444,hamlet,東廖,Dongliao,-2639678,PPL,populated place,GNS
24.075833,120.469722,hamlet,下廖,Xialiao,-2630425,PPL,populated place,GNS
24.080556,120.470833,hamlet,旗管,Qiguan,-2627906,PPL,populated place,GNS
24.076667,120.466667,hamlet,廖厝,Liaocuo,-2633208,PPL,populated place,GNS
24.081111,120.463889,hamlet,西廖,Xiliao,-2630953,PPL,populated place,GNS
24.080556,120.461111,hamlet,山廖,Shanliao,-2634189,PPL,populated place,GNS
24.076111,120.458333,hamlet,查某旦,Chamoudan,-2627007,PPL,populated place,GNS
24.08,120.456667,hamlet,竹圍內,Zhuweinei,-2629182,PPL,populated place,GNS
24.075556,120.454722,hamlet,田洋莊,Tianyangzhuang,-2638915,PPL,populated place,GNS
24.083333,120.45,hamlet,,Dingwangyecuo,-2639129,PPL,populated place,GNS
24.083333,120.45,hamlet,,Caocaicuo,-2639375,PPL,populated place,GNS
23.977686,120.571156,hamlet,美港,Meigang,10024393,PPL,populated place,GNS
23.9801,120.5752,hamlet,大湖,Dahu,-2637784,PPL,populated place,GNS
23.985815,120.559671,hamlet,擺塘,Baitang,-2635121,PPL,populated place,GNS
23.9863,120.545571,hamlet,南勢,Nanshi,-2634586,PPL,populated place,GNS
23.9905,120.5648,hamlet,村上,Cunshang,-2633237,PPL,populated place,GNS
23.994552,120.564651,hamlet,大路畔,Dalupan,9191670,PPL,populated place,GNS
23.994849,120.553779,hamlet,莊底,Zhuangdi,10024372,PPL,populated place,GNS
23.995431,120.545227,hamlet,大村,Dacun,-2638555,PPL,populated place,GNS
24.0006,120.5563,hamlet,大橋頭,Daqiaotou,9191683,PPL,populated place,GNS
24.001003,120.536074,hamlet,田洋仔,Tianyangzi,9191689,PPL,populated place,GNS
24.002711,120.54436,hamlet,頂角仔,Dingjiaozi,-2638939,PPL,populated place,GNS
24.003913,120.578888,hamlet,埤子頭,Pizitou,-2635803,PPL,populated place,GNS
24.0588,120.6017,hamlet,田仔坑,Tianzikeng,9191254,PPL,populated place,GNS
24.061244,120.59276,hamlet,牛稠湖,Niuchouhu,9191255,PPL,populated place,GNS
24.043446,120.600541,hamlet,土龍溝灣,Tulonggouwan,9191241,PPL,populated place,GNS
24.043884,120.589741,hamlet,德高倫,Degaolun,9191239,PPL,populated place,GNS
23.963993,120.580567,hamlet,黃厝,Huangcuo,10024664,PPLX,populated place,GNS
23.967772,120.580543,hamlet,大路角,Dalujiao,10024666,PPLX,populated place,GNS
23.968745,120.591301,hamlet,浮圳子尾,Fuzhenziwei,10024405,PPL,populated place,GNS
23.9694,120.5842,hamlet,三條庄,Santiaozhuang,10024421,PPL,populated place,GNS
23.9695,120.5791,hamlet,六甲湖,Liujiahu,10024665,PPLX,populated place,GNS
23.983959,120.598548,hamlet,大樹坑,Dashukeng,10025138,PPL,populated place,GNS
23.866667,120.566667,hamlet,,Changji,-2627022,PPL,populated place,GNS
23.868785,120.546012,hamlet,中圳仔,Zhongzhenzi,10025008,PPL,populated place,GNS
23.869009,120.56391,hamlet,外三塊厝,Waisankuaicuo,-2639973,PPL,populated place,GNS
23.8751,120.5679,hamlet,新厝,Xincuo,10024384,PPL,populated place,GNS
23.8811,120.5659,hamlet,排仔路頭,Paizilutou,-2635427,PPL,populated place,GNS
23.881232,120.547242,hamlet,移民村,Yimincun,10024669,PPL,populated place,GNS
23.881589,120.558512,hamlet,埔頭,Butou,10024381,PPL,populated place,GNS
23.88246,120.57101,hamlet,大樹脚,Dashujiao,10024382,PPL,populated place,GNS
23.883333,120.55,hamlet,,Lixingxiang,-2633252,PPL,populated place,GNS
23.883829,120.553516,hamlet,茉莉莊,Molizhuang,-2634327,PPL,populated place,GNS
23.886748,120.560336,hamlet,小紅毛社,Xiaohongmaoshe,-2630554,PPL,populated place,GNS
23.8872,120.5697,hamlet,大紅毛社,Dahongmaoshe,-2637808,PPL,populated place,GNS
23.8888,120.5654,hamlet,福田,Futian,-2629801,PPL,populated place,GNS
23.889806,120.550679,hamlet,厝仔,Cuozi,10024356,PPL,populated place,GNS
23.894,120.5713,hamlet,丙爐,Binglu,-2635689,PPL,populated place,GNS
23.894847,120.555727,hamlet,鎮平,Zhenping,-2627263,PPL,populated place,GNS
23.896833,120.561555,hamlet,新厝仔,Xincuozi,-2631189,PPL,populated place,GNS
23.902326,120.576789,hamlet,張厝,Zhangcuo,-2627099,PPL,populated place,GNS
23.905729,120.578498,hamlet,山壩,Shanba,10025019,PPL,populated place,GNS
23.912752,120.581652,hamlet,鴨母湳,Yamunan,10025021,PPL,populated place,GNS
23.913359,120.574693,hamlet,湳底,Nandi,-2634637,PPL,populated place,GNS
23.915162,120.561314,hamlet,浮圳,Fuzhen,10024380,PPL,populated place,GNS
23.916918,120.582437,hamlet,橋頭,Qiaotou,-2629323,PPL,populated place,GNS
23.923,120.578673,hamlet,新厝,Xincuo,-2638146,PPL,populated place,GNS
23.925112,120.563,hamlet,陳厝厝,Chencuocuo,10024379,PPL,populated place,GNS
23.925382,120.581073,hamlet,半路厝,Banlucuo,-2635199,PPL,populated place,GNS
23.926691,120.575414,hamlet,新厝子,Xincuozi,10024387,PPL,populated place,GNS
23.9299,120.566491,hamlet,崙子,Lunzi,10024378,PPL,populated place,GNS
23.931545,120.57831,hamlet,大路畔,Dalupan,-2638120,PPL,populated place,GNS
23.932668,120.586123,hamlet,圳心,Zhenxin,-2629022,PPL,populated place,GNS
23.937557,120.577703,hamlet,大饒,Darao,-2637961,PPL,populated place,GNS
23.925787,120.589149,hamlet,圳尾仔,Zhenweizi,10024676,PPL,populated place,GNS
23.9274,120.6015,hamlet,田中央,Tianzhongyang,10024675,PPL,populated place,GNS
23.9284,120.6041,hamlet,崎仔頭,Qizitou,10024674,PPL,populated place,GNS
23.930429,120.603381,hamlet,崎子脚,Qizijiao,-2628265,PPL,populated place,GNS
23.93175,120.607173,hamlet,滴水坑,Dishuikeng,10025133,PPL,populated place,GNS
23.933062,120.603768,hamlet,漁池內,Yuchinei,10024408,PPL,populated place,GNS
23.935844,120.603726,hamlet,下豹厝,Xiabaocuo,-2630782,PPL,populated place,GNS
