lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
23.479167,120.448889,village,嘉義,Jiayi,-2627339,PPLA,populated place,GNS
23.509172,120.439967,village,後厝,Houcuo,10033986,PPL,populated place,GNS
23.523606,120.440165,village,頭橋,Touqiao,-2639172,PPL,populated place,GNS
23.465556,120.433333,village,車店,Chedian,-2627302,PPLX,populated place,GNS
23.474722,120.4325,village,番子溝,Fanzigou,-2629428,PPL,populated place,GNS
23.466389,120.422222,village,拔子林,Bazilin,-2635325,PPL,populated place,GNS
23.463611,120.42,village,劉厝,Liucuo,-2633519,PPL,populated place,GNS
23.453889,120.445278,village,圓頂,Yuanding,6405976,PPL,populated place,GNS
23.455556,120.439167,village,湖子内,Huzinei,-2631800,PPL,populated place,GNS
23.522289,120.396732,village,港尾,Gangwei,-2632276,PPL,populated place,GNS
23.5,120.4,village,,Taibaozhuang,-2637877,PPL,populated place,GNS
23.504153,120.395161,village,新廍,Xinpou,-2631167,PPL,populated place,GNS
23.506226,120.403295,village,溪底寮,Xidiliao,10033981,PPL,populated place,GNS
23.5175,120.4027,village,過港,Guogang,10033978,PPL,populated place,GNS
23.510168,120.425476,village,牛稠溪,Niuchouxi,-2629727,PPL,populated place,GNS
23.506981,120.46856,village,溪底寮,Xidiliao,-2631553,PPL,populated place,GNS
23.497849,120.456079,village,頂莊,Dingzhuang,-2630100,PPLX,populated place,GNS
23.495312,120.453826,village,臺斗坑,Taidoukeng,-2637922,PPLX,populated place,GNS
23.505991,120.451679,village,後湖,Houhu,-2630119,PPL,populated place,GNS
23.483333,120.436667,village,竹圍子,Zhuweizi,-2629170,PPLX,populated place,GNS
23.4925,120.436111,village,社尾,Shewei,6405422,PPLX,populated place,GNS
23.4975,120.431944,village,海口寮子,Haikouliaozi,6405423,PPL,populated place,GNS
23.506271,120.43195,village,許厝莊仔,Xucuozhuangzi,-2631669,PPL,populated place,GNS
23.494167,120.422778,village,北社尾,Beishewei,-2635462,PPL,populated place,GNS
23.483333,120.416667,village,,Sanmin,-2636211,PPL,populated place,GNS
23.492778,120.413611,village,頂埤,Dingpi,6405420,PPL,populated place,GNS
23.481389,120.4075,village,大溪厝,Daxicuo,-2637772,PPL,populated place,GNS
23.492796,120.40936,village,下埤,Xiapi,-2630668,PPL,populated place,GNS
23.491327,120.4065,village,鳥岫,Niaoxiu,-2634849,PPL,populated place,GNS
23.496944,120.384722,village,南新,Nanxin,-2634442,PPL,populated place,GNS
23.522249,120.417202,village,江厝子,Jiangcuozi,10033987,PPL,populated place,GNS
23.5184,120.4085,village,牛斗山,Niudoushan,-2636072,PPL,populated place,GNS
23.485556,120.444722,village,埤子頭,Pizitou,-2635801,PPLX,populated place,GNS
23.488056,120.442778,village,新厝,Xincuo,-2631374,PPLX,populated place,GNS
23.490833,120.474167,village,圳子頭,Zhenzitou,-2629065,PPL,populated place,GNS
23.493889,120.468333,village,後莊,Houzhuang,6405425,PPLX,populated place,GNS
23.500205,120.487356,village,田尾,Tianwei,-2640005,PPL,populated place,GNS
23.473611,120.473333,village,大埤腳,Dapijiao,6405440,PPL,populated place,GNS
23.477222,120.469722,village,山子頂,Shanziding,-2636570,PPL,populated place,GNS
23.467778,120.456389,village,角子寮,Jiaoziliao,-2627473,PPLX,populated place,GNS
23.460833,120.451111,village,溪底,Xidi,6405447,PPL,populated place,GNS
23.460556,120.441667,village,下路頭,Xialutou,-2630450,PPL,populated place,GNS
23.510101,120.444063,village,荖籐宅,Laotengzhai,-2633154,PPL,populated place,GNS
23.454444,120.433611,village,埤肚,Pidu,6405987,PPL,populated place,GNS
23.458056,120.444167,village,介壽村,Jieshoucun,6405988,PPL,populated place,GNS
23.466667,120.446667,village,新莊,Xinzhuang,-2634214,PPLX,populated place,GNS
23.473333,120.417778,village,港坪,Gangping,-2632245,PPL,populated place,GNS
23.476111,120.415556,village,後莊,Houzhuang,6405434,PPL,populated place,GNS
