lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
25.133333,121.833333,halmet,,Caoshan,-2639362,PPL,populated place,GNS
25.266667,121.616667,halmet,,Dashuiku,-2638502,PPL,populated place,GNS
25.283333,121.516667,halmet,,Xinsheng,-2631337,PPL,populated place,GNS
25.160833,121.406944,halmet,,Dazhuwei,-2637718,PPL,populated place,GNS
25.05,121.783333,halmet,,Liufen,-2633465,PPL,populated place,GNS
24.95,121.533333,halmet,,Guoqiaokeng,-2632938,PPL,populated place,GNS
24.983333,121.883333,halmet,,Xidi,-2631525,PPL,populated place,GNS
25.1,121.766667,halmet,,Duchuantoubu,-2639481,PPL,populated place,GNS
25.1,121.766667,halmet,,Dishuishan,-2639142,PPL,populated place,GNS
25.106389,121.323889,halmet,,Dingfu,-2638971,PPL,populated place,GNS
25.266667,121.516667,halmet,,Sanzhizhuang,-2636059,PPL,populated place,GNS
25.116667,121.75,halmet,,Lingquansi,-2633291,PPL,populated place,GNS
25,121.916667,halmet,,Suiyucun,-2637503,PPL,populated place,GNS
24.966667,121.5,halmet,,Zhudushan,-2629134,PPL,populated place,GNS
25.25,121.466667,halmet,,Yangzhukeng,-2640617,PPL,populated place,GNS
25.1,121.8,halmet,,Sankang,-2636144,PPL,populated place,GNS
24.95,121.433333,halmet,,Dakeng,-2637986,PPL,populated place,GNS
24.966667,121.433333,halmet,,Daqiuyuan,-2637660,PPL,populated place,GNS
24.966667,121.416667,halmet,,Peishepo,-2635461,PPL,populated place,GNS
25.133333,121.433333,halmet,,Dabali,-2638335,PPL,populated place,GNS
25.066667,121.45,halmet,,Jiuwen,-2628421,PPL,populated place,GNS
25.066667,121.45,halmet,,Xinwen,-2631412,PPL,populated place,GNS
25.1,121.816667,halmet,,Sanzhaozi,-2636000,PPL,populated place,GNS
25.033333,121.816667,halmet,,Shitoucuo,-2637018,PPL,populated place,GNS
24.9,121.533333,halmet,,Suziyuan,-2637568,PPL,populated place,GNS
25.066667,121.416667,halmet,,Ganchengsancun,-2632162,PPL,populated place,GNS
25.05,121.483333,halmet,,Tong'an,-2639538,PPL,populated place,GNS
25.066667,121.483333,halmet,,Changtai,-2627088,PPL,populated place,GNS
25.133333,121.416667,halmet,,Xiaobali,-2630604,PPL,populated place,GNS
25.1,121.633333,halmet,,Beigang,-2635388,PPL,populated place,GNS
25.1,121.633333,halmet,,Gongbeidian,-2632905,PPL,populated place,GNS
25.066667,121.466667,halmet,,Guotian,-2633013,PPL,populated place,GNS
25.066667,121.483333,halmet,,Houde,-2630232,PPL,populated place,GNS
25.066667,121.483333,halmet,,Liuzhang,-2633428,PPL,populated place,GNS
25.066667,121.466667,halmet,,Renfu,-2632046,PPL,populated place,GNS
25.066667,121.483333,halmet,,Dazhubu,-2637710,PPL,populated place,GNS
25.05,121.466667,halmet,,Wuguwang,-2640424,PPL,populated place,GNS
25.05,121.45,halmet,,Zhonggangcuo,-2628828,PPL,populated place,GNS
25.05,121.45,halmet,,Zhongchengxincun,-2628698,PPL,populated place,GNS
25.05,121.45,halmet,,Siyuan,-2637485,PPL,populated place,GNS
24.933333,121.366667,halmet,,Xiajiaoxi,-2630293,PPL,populated place,GNS
25.05,121.866667,halmet,,Xinji,-2631008,PPL,populated place,GNS
25.05,121.85,halmet,,Huodancun,-2631883,PPLL,populated place,GNS
25.033333,121.433333,halmet,,Sanjiaozi,-2636042,PPL,populated place,GNS
24.95,121.45,halmet,,Nansheke,-2634578,PPL,populated place,GNS
25.05,121.4,halmet,,Daqitou,-2637641,PPL,populated place,GNS
