lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
23.25,120.1,village,,Luzhugang,81326,PPL,populated place,GNS
23.216667,120.116667,village,,Shanzijiao,81487,PPL,populated place,GNS
23.216667,120.183333,village,,Xizhouli,-2630827,PPL,populated place,GNS
22.966667,120.316667,village,,Xiangyangcun,-2630513,PPL,populated place,GNS
22.966667,120.3,village,,Jiushejie,-2628397,PPL,populated place,GNS
22.966667,120.3,village,,Yangcuo,-2640638,PPL,populated place,GNS
22.961944,120.411944,village,,Shicao,-2637025,PPL,populated place,GNS
22.933333,120.25,village,,Gangweigou,-2632279,PPL,populated place,GNS
23.283333,120.45,village,,Zilongmiao,-2639905,PPL,populated place,GNS
23.183333,120.166667,village,,Qiuzhuyuan,-2628302,PPL,populated place,GNS
23.183333,120.15,village,,Haichengli,-2629828,PPL,populated place,GNS
23.266667,120.333333,village,,Dazhoupi,-2637670,PPL,populated place,GNS
23.216667,120.35,village,,Chishan,-2627847,PPL,populated place,GNS
23.133333,120.216667,village,,Lizhilin,-2633220,PPL,populated place,GNS
23.2,120.4,village,,Shuangxizi,-2637146,PPL,populated place,GNS
23.150556,120.419444,village,,Wutou,-2640549,PPL,populated place,GNS
23.083333,120.133333,village,,Xuexili,-2631643,PPL,populated place,GNS
23.116667,120.333333,village,,Rende,-2632074,PPL,populated place,GNS
23.116667,120.316667,village,,Dayingqiao,-2638661,PPL,populated place,GNS
23.35,120.266667,village,,Lunzi,-2633848,PPL,populated place,GNS
23.366667,120.266667,village,,Xinfengcun,-2631102,PPL,populated place,GNS
23.1,120.366667,village,,Wujiaotan,-2640298,PPL,populated place,GNS
23.083333,120.283333,village,,Gangzidun,-2632271,PPL,populated place,GNS
23.0675,120.3519,village,,Nabalin,-2634699,PPL,populated place,GNS
23.316667,120.3,village,,Wanggongmiao,-2640032,PPL,populated place,GNS
23.383333,120.45,village,,Jiaozhai,-2627456,PPL,populated place,GNS
23.05,120.283333,village,,Xiajia,-2630290,PPL,populated place,GNS
23.366667,120.483333,village,,Shanshuangqi,-2636536,PPL,populated place,GNS
23.05,120.25,village,,Niaoqiao,-2634846,PPL,populated place,GNS
23.016667,120.283333,village,,Houtian,-2630234,PPL,populated place,GNS
23.016667,120.266667,village,,Beiwancun,-2635539,PPL,populated place,GNS
23.016667,120.266667,village,,Darenmiao,-2637965,PPL,populated place,GNS
23.35,120.433333,village,,Tanqian,-2638183,PPL,populated place,GNS
23.016667,120.233333,village,,Erwang,-2629308,PPL,populated place,GNS
23,120.266667,village,,Miaonan,-2634241,PPL,populated place,GNS
23.333333,120.466667,village,,Biyunsi,-2635815,PPL,populated place,GNS
22.95,120.383333,village,,Mishiyuan,-2634303,PPL,populated place,GNS
23.266667,120.133333,village,,Lihu,-2633256,PPL,populated place,GNS
23.266667,120.183333,village,,Zhuqiao,-2628553,PPL,populated place,GNS
22.983333,120.283333,village,,Xinbuluo,-2631313,PPL,populated place,GNS
23.083333,120.15,village,,Beikanglangliao,81793,PPL,populated place,GNS
23.016667,120.216667,village,,Xiaoqiao,-2630526,PPL,populated place,GNS
23,120.2,village,,Chikanlou,-2627801,PPLX,populated place,GNS
23,120.183333,village,,Xinting,-2631370,PPLX,populated place,GNS
22.983333,120.183333,village,,Xi'anli,-2630521,PPLX,populated place,GNS
