lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
22.033333,121.033333,halmet,,Cuiweishanzhuang,-2639428,PPL,populated place,GNS
22.35,120.366667,halmet,,Chengzhengxincun,-2627194,PPL,populated place,GNS
22.339578,120.365025,halmet,,Wansong,-2640120,PPL,populated place,GNS
22.600586,120.660248,halmet,,Taoshe,-2638304,PPL,populated place,GNS
22.666667,120.583333,halmet,,Shangdaxin,-2636458,PPL,populated place,GNS
22.666667,120.5,halmet,,Shuiyuandi,-2637332,PPL,populated place,GNS
22.7,120.5,halmet,,Zhongxin,-2628777,PPL,populated place,GNS
22.6,120.666667,halmet,,Shihaoshe,-2636784,PPL,populated place,GNS
22.6,120.616667,halmet,,Qiapingcun,-2627523,PPL,populated place,GNS
22.633333,120.583333,halmet,,Xinnancun,-2631287,PPL,populated place,GNS
22.566667,120.65,halmet,,Zhu'aoshe,-2628548,PPL,populated place,GNS
22.7,120.466667,halmet,,Dapengli,-2638348,PPL,populated place,GNS
22.566667,120.683333,halmet,,Fendi,-2629645,PPL,populated place,GNS
22.033333,120.833333,halmet,,Guoxi,-2632946,PPL,populated place,GNS
22.5,120.5,halmet,,Shezhai,-2636615,PPL,populated place,GNS
22.333333,120.683333,halmet,,Mazhi,-2633935,PPL,populated place,GNS
22.333333,120.666667,halmet,,Caoshanzhuang,-2639363,PPL,populated place,GNS
22.133333,120.75,halmet,,Dingqie,-2638941,PPL,populated place,GNS
22.766667,120.716667,halmet,,Hualan,-2631689,PPL,populated place,GNS
22.583333,120.533333,halmet,,Pingyongwei,-2635743,PPL,populated place,GNS
22.5,120.433333,halmet,,Fudelu,-2629798,PPL,populated place,GNS
22.433333,120.5,halmet,,Wen'antou,-2640221,PPL,populated place,GNS
22.766667,120.533333,halmet,,Changpan,-2627066,PPL,populated place,GNS
22.5,120.533333,halmet,,Yongshenglu,-2641033,PPL,populated place,GNS
22.425833,120.600833,halmet,,Changshe,-2627080,PPL,populated place,GNS
22.266667,120.65,halmet,,Tanglang,-2638197,PPL,populated place,GNS
22.101667,120.761389,halmet,,Dameilu,-2638144,PPL,populated place,GNS
21.983333,120.833333,halmet,,Xiaogang,-2630560,PPL,populated place,GNS
22.766667,120.5,halmet,,Dingfanshe,-2638967,PPL,populated place,GNS
22.55,120.433333,halmet,,Liyu Shan,-2633557,PPL,populated place,GNS
22.416667,120.583333,halmet,,Ailiao,-2626828,PPL,populated place,GNS
22.6,120.45,halmet,,Xiabei,-2630656,PPL,populated place,GNS
22.833333,120.566667,halmet,,Shuiliu,-2637234,PPL,populated place,GNS
22.75,120.766667,halmet,,Lilu,-2633271,PPL,populated place,GNS
22.316667,120.716667,halmet,,Neiwen,-2634830,PPL,populated place,GNS
22.083333,120.7,halmet,,Tianzhong,-2638752,PPL,populated place,GNS
22,120.75,halmet,,Zhennangong,-2627259,PPL,populated place,GNS
22.766667,120.7,halmet,,Xiangzhu,-2630476,PPL,populated place,GNS
22.783333,120.7,halmet,,Paiwan,-2635127,PPL,populated place,GNS
22.75,120.633333,halmet,,Liaojia,-2633201,PPL,populated place,GNS
22.433333,120.633333,halmet,,Lilicun,-2633270,PPL,populated place,GNS
22.25,120.683333,halmet,,Caijiata,-2639264,PPL,populated place,GNS
21.95,120.783333,halmet,,Tanzi,-2638269,PPL,populated place,GNS
22.833333,120.633333,halmet,,Shamo,-2636332,PPL,populated place,GNS
22.45,120.633333,halmet,,Kaojian,-2641129,PPL,populated place,GNS
22.466667,120.666667,halmet,,Bailu,-2635056,PPL,populated place,GNS
22.216667,120.766667,halmet,,Zhijia,-2627785,PPL,populated place,GNS
22.25,120.733333,halmet,,Taliao,-2638048,PPL,populated place,GNS
22.816667,120.516667,halmet,,Caotan,-2639368,PPL,populated place,GNS
22.666667,120.683333,halmet,,Shanqi,-2636334,PPL,populated place,GNS
21.966667,120.8,halmet,,Guijiaoliu,-2632738,PPL,populated place,GNS
22.65,120.666667,halmet,,Payayashe,-2635339,PPL,populated place,GNS
22.016667,120.75,halmet,,Beimenwai,-2635431,PPL,populated place,GNS
22.866667,120.633333,halmet,,Xinfeng,-2631096,PPL,populated place,GNS
22.7,120.666667,halmet,,Falu,-2629316,PPL,populated place,GNS
22.716667,120.616667,halmet,,Shangcun,-2636475,PPL,populated place,GNS
22.7,120.6,halmet,,Meiyuan,-2634213,PPL,populated place,GNS
